aileron,elevator,rudder,flaps,slats,speedbrake,throttle,engine-pump0,engine-pump1,electric-pump0,electric-pump1,external-power,APU-generator,latitude-deg,longitude-deg,altitude-ft,roll-deg,pitch-deg,heading-deg,side-slip-deg,airspeed-kt,glideslope,vertical-speed-fps,airspeed-indicator_indicated-speed-kt,altimeter_indicated-altitude-ft,altimeter_pressure-alt-ft,attitude-indicator_indicated-pitch-deg,attitude-indicator_indicated-roll-deg,attitude-indicator_internal-pitch-deg,attitude-indicator_internal-roll-deg,encoder_indicated-altitude-ft,encoder_pressure-alt-ft,gps_indicated-altitude-ft,gps_indicated-ground-speed-kt,gps_indicated-vertical-speed,indicated-heading-offset-deg,indicated-heading-deg,magnetic-compass_indicated-heading-deg,slip-skid-ball_indicated-slip-skid,turn-indicator_indicated-turn-rate,vertical-speed-indicator_indicated-speed-fpm,engine_rpm
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99069,-22.583979,1182.0824,-47.970837,2.388799,25.385595,-1.20264,111.89969,0.013885,2.799644,111.82106,1146.5698,758.67456,2.387015,-48.168476,2.387015,-48.168476,760.0001,760.0,1182.0824,113.416176,196.90091,12.868052,38.320282,72.86651,0.242172,-2.5,173.87459,2733.0503
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.990738,-22.58393,1182.4181,-47.920975,2.426763,24.344942,-1.201151,111.968925,0.014545,2.935474,111.88954,1146.8821,758.9867,2.424883,-48.112045,2.424883,-48.112045,760.0001,760.0,1182.4181,113.53602,205.27982,12.868052,37.27961,72.657,0.241829,-2.5,180.67957,2733.3042
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99079,-22.58388,1182.7681,-47.87173,2.466684,23.30456,-1.1997,112.03639,0.015236,3.077924,111.95588,1147.202,759.3067,2.46471,-48.056423,2.46471,-48.056423,760.0001,760.0,1182.7681,113.65571,214.04648,12.868052,36.239212,72.450485,0.241491,-2.5,186.68718,2733.555
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99084,-22.583834,1183.1329,-47.82314,2.508526,22.264452,-1.198287,112.10203,0.015959,3.226875,112.02076,1147.5447,759.64935,2.506459,-48.00164,2.506459,-48.00164,760.0001,760.0,1183.1329,113.77519,223.19386,12.868052,35.199085,72.246956,0.241157,-2.5,195.50502,2733.8022
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.990894,-22.58379,1183.5135,-47.775234,2.552252,21.224619,-1.196914,112.165794,0.016713,3.3822,112.08377,1147.8995,760.0043,2.550094,-47.947735,2.550094,-47.947735,760.0001,760.0,1183.5135,113.8944,232.71431,12.868052,34.159237,72.046425,0.240829,-2.5,203.47276,2734.0461
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.990944,-22.583748,1183.9103,-47.728058,2.597823,20.185064,-1.195583,112.227646,0.017497,3.543769,112.144714,1148.2688,760.3734,2.595577,-47.89474,2.595577,-47.89474,760.0001,760.0,1183.9103,114.01326,242.59982,12.868052,33.119663,71.84889,0.240506,-2.5,211.48299,2734.286
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99099,-22.583714,1184.2537,-47.68932,2.637181,19.31898,-1.194506,112.27769,0.018172,3.68308,112.193954,1148.5881,760.6928,2.634862,-47.8513,2.634862,-47.8513,760.0001,760.0,1184.2537,114.112015,251.11072,12.868052,32.253563,71.686584,0.240294,-2.5,218.36507,2734.483
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99105,-22.583668,1184.7548,-47.636005,2.694344,18.106783,-1.193048,112.34541,0.019152,3.885084,112.25962,1149.0459,761.1506,2.691926,-47.791622,2.691926,-47.791622,760.0001,760.0,1184.7548,114.24972,263.43277,12.868052,31.041348,71.46291,0.239877,-2.5,227.34618,2734.754
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991104,-22.583632,1185.2036,-47.5912,2.745211,17.068058,-1.191846,112.401245,0.020021,4.064543,112.31488,1149.4688,761.57336,2.742711,-47.74156,2.742711,-47.74156,760.0001,760.0,1185.2036,114.36717,274.36273,12.868052,30.002604,71.274506,0.239572,-2.5,237.78719,2734.9814
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991158,-22.5836,1185.671,-47.547253,2.797759,16.029608,-1.190686,112.45499,0.020918,4.249668,112.36772,1149.9055,762.01013,2.795177,-47.692543,2.795177,-47.692543,760.0001,760.0,1185.671,114.48404,285.6229,12.868052,28.964136,71.08917,0.239273,-2.5,247.1901,2735.2048
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99121,-22.583567,1186.1575,-47.504192,2.851942,14.99143,-1.189571,112.50661,0.021841,4.440302,112.41824,1150.3589,762.46356,2.849283,-47.644596,2.849283,-47.644596,760.0001,760.0,1186.1575,114.60024,297.2133,12.868052,27.925941,70.90695,0.23898,-2.5,256.55804,2735.4236
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991264,-22.583536,1186.6635,-47.462048,2.907717,13.953525,-1.188501,112.55606,0.02279,4.636285,112.466515,1150.8304,762.93506,2.904981,-47.597748,2.904981,-47.597748,760.0001,760.0,1186.6635,114.71572,309.09555,12.868052,26.888018,70.72787,0.238694,-2.5,266.1623,2735.6375
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991318,-22.58351,1187.1896,-47.420856,2.965034,12.915888,-1.187474,112.60332,0.023764,4.837451,112.51253,1151.3207,763.42535,2.962224,-47.552032,2.962224,-47.552032,760.0001,760.0,1187.1896,114.83041,321.28836,12.868052,25.850365,70.55196,0.238415,-2.5,276.0568,2735.847
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991367,-22.583485,1187.69,-47.383953,3.018891,11.964955,-1.186572,112.64466,0.024678,5.026259,112.55458,1151.7816,763.88635,3.016016,-47.511135,3.016016,-47.511135,760.0001,760.0,1187.69,114.9348,332.73032,12.868052,24.899416,70.39354,0.238233,-2.5,284.152,2736.0342
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991425,-22.583462,1188.256,-47.344658,3.079035,10.927828,-1.18563,112.68763,0.025698,5.236878,112.594124,1152.3131,764.4178,3.076089,-47.467655,3.076089,-47.467655,760.0001,760.0,1188.256,115.0478,345.46143,12.868052,23.862272,70.22385,0.237966,-2.5,295.62137,2736.234
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99148,-22.583439,1188.8933,-47.303257,3.145771,9.804567,-1.184661,112.73159,0.026828,5.470317,112.63703,1152.9069,765.01154,3.142753,-47.421913,3.142753,-47.421913,760.0001,760.0,1188.8933,115.16913,359.5686,12.868052,22.738993,70.04375,0.23762,-2.5,306.94757,2736.4443
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99154,-22.58342,1189.5046,-47.266144,3.208779,8.76798,-1.183812,112.76973,0.027894,5.690467,112.67343,1153.4796,765.5843,3.205697,-47.38097,3.205697,-47.38097,770.0001,770.0,1189.5046,115.28004,372.86014,12.868052,21.702389,69.881,0.23737,-2.5,318.34946,2736.633
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991592,-22.583403,1190.1382,-47.230118,3.273083,7.731645,-1.18301,112.805534,0.028981,5.914907,112.707886,1154.0724,766.17706,3.26994,-47.341286,3.26994,-47.341286,770.0001,770.0,1190.1382,115.389854,386.39874,12.868052,20.666039,69.721664,0.237127,-2.5,329.60248,2736.8164
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99165,-22.583387,1190.7947,-47.195206,3.338633,6.69556,-1.182253,112.838974,0.030088,6.143446,112.739685,1154.6842,766.7889,3.33543,-47.30288,3.33543,-47.30288,770.0001,770.0,1190.7947,115.49851,400.18277,12.868052,19.629936,69.56581,0.236892,-2.5,340.67203,2736.9941
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991703,-22.583374,1191.4742,-47.161434,3.405376,5.65972,-1.181542,112.870026,0.031214,6.375891,112.769356,1155.3214,767.4261,3.402116,-47.26577,3.402116,-47.26577,770.0001,770.0,1191.4742,115.60594,414.1719,12.868052,18.594082,69.41349,0.236665,-2.5,352.50064,2737.1663
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99176,-22.583364,1192.1772,-47.12882,3.473257,4.62412,-1.180878,112.89869,0.032358,6.612046,112.79672,1155.9634,768.0681,3.469943,-47.229984,3.469943,-47.229984,770.0001,770.0,1192.1772,115.712105,428.38284,12.868052,17.558466,69.26478,0.236445,-2.5,361.68332,2737.3328
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991817,-22.583357,1192.9043,-47.09739,3.542224,3.588757,-1.180261,112.92488,0.03352,6.851711,112.82031,1156.6534,768.75806,3.538858,-47.195538,3.538858,-47.195538,770.0001,770.0,1192.9043,115.81692,442.79413,12.868052,16.523088,69.11974,0.236234,-2.5,375.67618,2737.4934
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.991867,-22.583351,1193.5919,-47.069637,3.606351,2.639876,-1.179737,112.94674,0.0346,7.074314,112.843834,1157.2953,769.39996,3.60294,-47.165154,3.60294,-47.165154,770.0001,770.0,1193.5919,115.91177,456.17017,12.868052,15.574194,68.990074,0.236097,-2.5,386.3194,2737.6353
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99193,-22.583347,1194.431,-47.038166,3.683195,1.518716,-1.179171,112.969955,0.035893,7.340758,112.86275,1158.0912,770.1958,3.679734,-47.130737,3.679734,-47.130737,770.0001,770.0,1194.431,116.0223,472.1691,12.868052,14.453018,68.84096,0.235835,-2.5,401.0092,2737.7966
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99198,-22.583345,1195.2314,-47.01041,3.755088,0.484027,-1.178698,112.988815,0.037101,7.589729,112.880486,1158.839,770.94366,3.751584,-47.100418,3.751584,-47.100418,770.0001,770.0,1195.2314,116.12276,487.1079,12.868052,13.418315,68.70736,0.235648,-2.5,412.75482,2737.9392
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99203,-22.583345,1195.9176,-46.988247,3.815661,359.62195,-1.178341,113.002594,0.03812,7.799265,112.89221,1159.483,771.5877,3.812123,-47.076225,3.812123,-47.076225,770.0001,770.0,1195.9176,116.20528,499.67273,12.868052,12.556226,68.59905,0.235528,-2.5,423.21054,2738.0532
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.992092,-22.583347,1196.8358,-46.960762,3.895249,358.50146,-1.177928,113.01795,0.039457,8.074248,112.90565,1160.346,772.4506,3.891669,-47.046253,3.891669,-47.046253,770.0001,770.0,1196.8358,116.31087,516.1516,12.868052,11.435726,68.462456,0.235355,-2.5,437.05383,2738.1948
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99215,-22.583353,1197.7838,-46.934795,3.975722,357.38123,-1.177572,113.03038,0.040808,8.351907,112.916695,1161.2422,773.3468,3.972104,-47.017967,3.972104,-47.017967,770.0001,770.0,1197.7838,116.4145,532.77893,12.868052,10.315462,68.330696,0.235138,-2.5,451.46768,2738.3293
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.992207,-22.58336,1198.6858,-46.912197,4.050727,356.34735,-1.177296,113.039246,0.042067,8.610345,112.92308,1162.0889,774.1935,4.047077,-46.993362,4.047077,-46.993362,770.0001,770.0,1198.6858,116.508354,548.2448,12.868052,9.281574,68.21346,0.234986,-2.5,464.09464,2738.4468
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.992264,-22.58337,1199.6135,-46.890923,4.126367,355.31366,-1.177069,113.04561,0.043336,8.870612,112.92841,1162.9637,775.0684,4.122686,-46.97022,4.122686,-46.97022,770.0001,770.0,1199.6135,116.60043,563.81036,12.868052,8.247873,68.100525,0.234842,-2.5,477.22983,2738.5579
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.992317,-22.583382,1200.5674,-46.87099,4.202581,354.28015,-1.176891,113.04947,0.044614,9.132493,112.93056,1163.8627,775.96735,4.198874,-46.948547,4.198874,-46.948547,780.0001,780.0,1200.5674,116.690674,579.46246,12.868052,7.214351,67.99198,0.234707,-2.5,490.32672,2738.6624
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99237,-22.583395,1201.4646,-46.853905,4.2729,353.33292,-1.176772,113.050804,0.045794,9.373779,112.92997,1164.7029,776.8075,4.269171,-46.929985,4.269171,-46.929985,780.0001,780.0,1201.4646,116.77174,593.8752,12.868052,6.267106,67.89642,0.234622,-2.5,501.75754,2738.7524
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.992428,-22.583412,1202.5536,-46.83519,4.356503,352.21362,-1.176684,113.049675,0.047195,9.660216,112.927025,1165.7267,777.8313,4.35275,-46.909657,4.35275,-46.909657,780.0001,780.0,1202.5536,116.86546,610.9742,12.868052,5.147812,67.788445,0.234464,-2.5,515.8658,2738.8516
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.992485,-22.58343,1203.586,-46.819347,4.434091,351.1806,-1.176655,113.04603,0.048496,9.925621,112.92107,1166.7034,778.80804,4.430321,-46.892456,4.430321,-46.892456,780.0001,780.0,1203.586,116.94991,626.8075,12.868052,4.114781,67.693634,0.234356,-2.5,529.65955,2738.9365
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99254,-22.58345,1204.6451,-46.80489,4.512019,350.14774,-1.176674,113.039894,0.049802,10.191762,112.913506,1167.7075,779.8122,4.508234,-46.87676,4.508234,-46.87676,780.0001,780.0,1204.6451,117.03233,642.68365,12.868052,3.081896,67.603584,0.234258,-2.5,543.5834,2739.0146
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.992596,-22.583473,1205.7306,-46.791824,4.590227,349.115,-1.176743,113.03128,0.051113,10.458417,112.90559,1168.7109,780.81555,4.586429,-46.862576,4.586429,-46.862576,780.0001,780.0,1205.7306,117.112686,658.56323,12.868052,2.049151,67.5184,0.234168,-2.5,554.58325,2739.0862
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.18768176E8,2.18768176E8,2.18768192E8,2.18768192E8,2.1876824E8,2.18768272E8,63.99265,-22.583498,1206.8425,-46.780155,4.668656,348.08237,-1.176861,113.020134,0.052427,10.725368,112.89814,1169.7489,781.8535,4.664849,-46.849907,4.664849,-46.849907,780.0001,780.0,1206.8425,117.19092,674.45953,12.868052,1.016536,67.43818,0.234088,-2.5,566.93146,2739.151
