63.985043;-22.592484;;;
63.985043;-22.592484;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605425;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991837;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.991833;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.99183;-22.605427;;;
63.991825;-22.605427;;;
63.991825;-22.605427;;;
63.991825;-22.605427;;;
63.991825;-22.605427;;;
63.991825;-22.605427;;;
63.991825;-22.605427;;;
63.991825;-22.605427;;;
63.99182;-22.605427;;;
63.99182;-22.605427;;;
63.99182;-22.605427;;;
63.99182;-22.605427;;;
63.99182;-22.605427;;;
63.99182;-22.605427;;;
63.991817;-22.605427;;;
63.991817;-22.605427;;;
63.991817;-22.605427;;;
63.991817;-22.605427;;;
63.991814;-22.605427;;;
63.991814;-22.605427;;;
63.991814;-22.605427;;;
63.991814;-22.605427;;;
63.99181;-22.605427;;;
63.99181;-22.605427;;;
63.99181;-22.605427;;;
63.99181;-22.605427;;;
63.991806;-22.605427;;;
63.991806;-22.605427;;;
63.991806;-22.605427;;;
63.991802;-22.605427;;;
63.991802;-22.605427;;;
63.9918;-22.605427;;;
63.9918;-22.605427;;;
63.9918;-22.605427;;;
63.991795;-22.605427;;;
63.991795;-22.605425;;;
63.99179;-22.605425;;;
63.99179;-22.605425;;;
63.991787;-22.605425;;;
63.991783;-22.605425;;;
63.991783;-22.605425;;;
63.99178;-22.605425;;;
63.99178;-22.605425;;;
63.991776;-22.605425;;;
63.99177;-22.605425;;;
63.991768;-22.605425;;;
63.991768;-22.605425;;;
63.991764;-22.605425;;;
63.99176;-22.605425;;;
63.991756;-22.605423;;;
63.991753;-22.605423;;;
63.991753;-22.605423;;;
63.991734;-22.605421;;;
63.991726;-22.60542;;;
63.99172;-22.60542;;;
63.991714;-22.60542;;;
63.99171;-22.605417;;;
63.991703;-22.605417;;;
63.9917;-22.605415;;;
63.991695;-22.605415;;;
63.991688;-22.605413;;;
63.991684;-22.605413;;;
63.991676;-22.605412;;;
63.991673;-22.60541;;;
63.991665;-22.605408;;;
63.991657;-22.605408;;;
63.991653;-22.605406;;;
63.991646;-22.605404;;;
63.99164;-22.605402;;;
63.991634;-22.6054;;;
63.991627;-22.605396;;;
63.99162;-22.605394;;;
63.99161;-22.605392;;;
63.991604;-22.60539;;;
63.991596;-22.605387;;;
63.991592;-22.605385;;;
63.99158;-22.605381;;;
63.991573;-22.605377;;;
63.991566;-22.605375;;;
63.991558;-22.605371;;;
63.991547;-22.605368;;;
63.99154;-22.605364;;;
63.99153;-22.60536;;;
63.991524;-22.605356;;;
63.991512;-22.60535;;;
63.991505;-22.605347;;;
63.991493;-22.605341;;;
63.991486;-22.605337;;;
63.991478;-22.605331;;;
63.991467;-22.605326;;;
63.991455;-22.60532;;;
63.991447;-22.605314;;;
63.991436;-22.605309;;;
63.99143;-22.605303;;;
63.991417;-22.605295;;;
63.991405;-22.60529;;;
63.991394;-22.605282;;;
63.991386;-22.605274;;;
63.991375;-22.605267;;;
63.991364;-22.605259;;;
63.991352;-22.605251;;;
63.99134;-22.605242;;;
63.99133;-22.605234;;;
63.991318;-22.605225;;;
63.99131;-22.605217;;;
63.991295;-22.605206;;;
63.991283;-22.605196;;;
63.991272;-22.605186;;;
63.99126;-22.605177;;;
63.99125;-22.605165;;;
63.991238;-22.605154;;;
63.991226;-22.605145;;;
63.99121;-22.605133;;;
63.9912;-22.60512;;;
63.991188;-22.605108;;;
63.991173;-22.605095;;;
63.99116;-22.605083;;;
63.99115;-22.60507;;;
63.991135;-22.605057;;;
63.991123;-22.605043;;;
63.991108;-22.60503;;;
63.991096;-22.605015;;;
63.991085;-22.605;;;
63.99107;-22.604986;;;
63.991055;-22.60497;;;
63.991043;-22.604954;;;
63.991028;-22.604939;;;
63.991016;-22.604921;;;
63.991;-22.604906;;;
63.990986;-22.604889;;;
63.990974;-22.604872;;;
63.99096;-22.604855;;;
63.990944;-22.604836;;;
63.990932;-22.604818;;;
63.990917;-22.6048;;;
63.990902;-22.60478;;;
63.990887;-22.604761;;;
63.99087;-22.604742;;;
63.99086;-22.604721;;;
63.990845;-22.604702;;;
63.99083;-22.604681;;;
63.990814;-22.60466;;;
63.9908;-22.60464;;;
63.990784;-22.604616;;;
63.99077;-22.604595;;;
63.990753;-22.604574;;;
63.990738;-22.604551;;;
63.990723;-22.604528;;;
63.990707;-22.604506;;;
63.990692;-22.604483;;;
63.990677;-22.60446;;;
63.99066;-22.604435;;;
63.990646;-22.60441;;;
63.99063;-22.604387;;;
63.990616;-22.604362;;;
63.9906;-22.604336;;;
63.990585;-22.604311;;;
63.99057;-22.604286;;;
63.990555;-22.60426;;;
63.99054;-22.604233;;;
63.990524;-22.604206;;;
63.99051;-22.60418;;;
63.990494;-22.604153;;;
63.99048;-22.604124;;;
63.990463;-22.604097;;;
63.990448;-22.604069;;;
63.99043;-22.60404;;;
63.990414;-22.604012;;;
63.9904;-22.603983;;;
63.990383;-22.603952;;;
63.990368;-22.603924;;;
63.990353;-22.603893;;;
63.990337;-22.603863;;;
63.990322;-22.603832;;;
63.990303;-22.603802;;;
63.990288;-22.60377;;;
63.990273;-22.603739;;;
63.990257;-22.603706;;;
63.990242;-22.603674;;;
63.990223;-22.603642;;;
63.990208;-22.60361;;;
63.990192;-22.603577;;;
63.990177;-22.603544;;;
63.990158;-22.60351;;;
63.990143;-22.603476;;;
63.990128;-22.603441;;;
63.990112;-22.603407;;;
63.990093;-22.603373;;;
63.990078;-22.603338;;;
63.990063;-22.603302;;;
63.990044;-22.603268;;;
63.99003;-22.603231;;;
63.990013;-22.603195;;;
63.989994;-22.603159;;;
63.98998;-22.60312;;;
63.989964;-22.603085;;;
63.989944;-22.603048;;;
63.98993;-22.60301;;;
63.989914;-22.602972;;;
63.989895;-22.602934;;;
63.98988;-22.602901;;;
63.98986;-22.602858;;;
63.989845;-22.602818;;;
63.989826;-22.60278;;;
63.98981;-22.60274;;;
63.98979;-22.6027;;;
63.989777;-22.60266;;;
63.989758;-22.60262;;;
63.989746;-22.602585;;;
63.989723;-22.602537;;;
63.989708;-22.602497;;;
63.98969;-22.602455;;;
63.989674;-22.602413;;;
63.989655;-22.602371;;;
63.989635;-22.60233;;;
63.98962;-22.602287;;;
63.9896;-22.602243;;;
63.989582;-22.602201;;;
63.989567;-22.602158;;;
63.989548;-22.602114;;;
63.98953;-22.60207;;;
63.989513;-22.602026;;;
63.989494;-22.601982;;;
63.989475;-22.601936;;;
63.989456;-22.601892;;;
63.98944;-22.601847;;;
63.98942;-22.6018;;;
63.989403;-22.601755;;;
63.989384;-22.60171;;;
63.989365;-22.601664;;;
63.98935;-22.601616;;;
63.98933;-22.60157;;;
63.98931;-22.601522;;;
63.989292;-22.601475;;;
63.989273;-22.601427;;;
63.989254;-22.60138;;;
63.989235;-22.601332;;;
63.989216;-22.601282;;;
63.989197;-22.601233;;;
63.989178;-22.601185;;;
63.98916;-22.601135;;;
63.98914;-22.601086;;;
63.98912;-22.601034;;;
63.9891;-22.600985;;;
63.989082;-22.600933;;;
63.989063;-22.600882;;;
63.989044;-22.600832;;;
63.989025;-22.60078;;;
63.989006;-22.600727;;;
63.988987;-22.600676;;;
63.988968;-22.600622;;;
63.98895;-22.60057;;;
63.988926;-22.600517;;;
63.988907;-22.600464;;;
63.988888;-22.60041;;;
63.98887;-22.600355;;;
63.98885;-22.600302;;;
63.98883;-22.600246;;;
63.988808;-22.600191;;;
63.98879;-22.600136;;;
63.98877;-22.60008;;;
63.98875;-22.600023;;;
63.988728;-22.599968;;;
63.98871;-22.59991;;;
63.98869;-22.599854;;;
63.98867;-22.599796;;;
63.988647;-22.59974;;;
63.98863;-22.599682;;;
63.98861;-22.599623;;;
63.988586;-22.599564;;;
63.988567;-22.599504;;;
63.98855;-22.599445;;;
63.988525;-22.599386;;;
63.988506;-22.599325;;;
63.988487;-22.599266;;;
63.988464;-22.599205;;;
63.988445;-22.599144;;;
63.988426;-22.599083;;;
63.988403;-22.59902;;;
63.988384;-22.598959;;;
63.988365;-22.598896;;;
63.988342;-22.598833;;;
63.988323;-22.59877;;;
63.9883;-22.598705;;;
63.98828;-22.598642;;;
63.988262;-22.598577;;;
63.98824;-22.598513;;;
63.98822;-22.598448;;;
63.988197;-22.598383;;;
63.98818;-22.598316;;;
63.98816;-22.59825;;;
63.988136;-22.598185;;;
63.988117;-22.598116;;;
63.988094;-22.59805;;;
63.988075;-22.59798;;;
63.988056;-22.597914;;;
63.988033;-22.597845;;;
63.988014;-22.597775;;;
63.98799;-22.597706;;;
63.987972;-22.597635;;;
63.987953;-22.597565;;;
63.98793;-22.597494;;;
63.98791;-22.597424;;;
63.987892;-22.597351;;;
63.98787;-22.59728;;;
63.98785;-22.597208;;;
63.98783;-22.597134;;;
63.98781;-22.597061;;;
63.98779;-22.596987;;;
63.98777;-22.596912;;;
63.98775;-22.596838;;;
63.987732;-22.596764;;;
63.98771;-22.596687;;;
63.98769;-22.596611;;;
63.98767;-22.596535;;;
63.98765;-22.596458;;;
63.987633;-22.596382;;;
63.987614;-22.596304;;;
63.987595;-22.596226;;;
63.987576;-22.596148;;;
63.987556;-22.596067;;;
63.987537;-22.59599;;;
63.98752;-22.59591;;;
63.987503;-22.595829;;;
63.987484;-22.595749;;;
63.987465;-22.595667;;;
63.987446;-22.595587;;;
63.98743;-22.595505;;;
63.98741;-22.595423;;;
63.987396;-22.595354;;;
63.987377;-22.595257;;;
63.987362;-22.595175;;;
63.987343;-22.59509;;;
63.987328;-22.595007;;;
63.987312;-22.594921;;;
63.987293;-22.594837;;;
63.987278;-22.594751;;;
63.987263;-22.594667;;;
63.987247;-22.594582;;;
63.987232;-22.594496;;;
63.987217;-22.594408;;;
63.9872;-22.594322;;;
63.987186;-22.594234;;;
63.98717;-22.594147;;;
63.98716;-22.594059;;;
63.987144;-22.593971;;;
63.98713;-22.593884;;;
63.987118;-22.593794;;;
63.987106;-22.593706;;;
63.98709;-22.593616;;;
63.98708;-22.593527;;;
63.98707;-22.593437;;;
63.987053;-22.593348;;;
63.98704;-22.593256;;;
63.98703;-22.593166;;;
63.98702;-22.593075;;;
63.987007;-22.592985;;;
63.987;-22.592894;;;
63.986988;-22.592802;;;
63.986977;-22.59271;;;
63.98697;-22.592617;;;
63.986958;-22.592525;;;
63.98695;-22.592434;;;
63.986942;-22.59234;;;
63.98693;-22.592249;;;
63.986923;-22.592155;;;
63.986916;-22.592062;;;
63.986908;-22.591969;;;
63.9869;-22.591875;;;
63.986893;-22.591782;;;
63.98689;-22.591696;;;
63.98688;-22.591595;;;
63.986877;-22.591501;;;
63.98687;-22.591406;;;
63.986866;-22.591328;;;
63.986862;-22.591219;;;
63.986855;-22.591124;;;
63.98685;-22.59103;;;
